# coding: utf-8
# 小鹤音形（简）辅库
# 该文件以UTF-8编码保存
# 编码格式：字词+Tab符+编码（词库本身有重码则还需后面+Tab符+权重，权重大者居前，权重数字随意）
#    === 强调一下 === 
# 
#   词条和编码之间的不是空格，而是Tab符，如果你不知道，就复制下面编码中的空白处
#   或者按住键盘 G 键，切换到功能键盘，使用上面的Tab键
# 
#    ================
# 包含如下词库：
# 	1. 快符
# 	2. 次选
# 	3. 填空
# 	4. 表外字
# 	5. 符号
# 	6. 随心
# 	7. 二重简码

衡阳	hgy
横在	hgz
何海峰	hhf
行规	hhg
哈哈哈	hhh
黑胡椒	hhj
行列	hhl
行情	hhq
合伙人	hhr
航天	hht
好好说	hhu
航行	hhx
后悔药	hhy
好孩子	hhz
好吃的	hid
好处费	hif
护城河	hih
昏沉沉	hii
回车键	hij
候车室	hiu
火车站	hiv
好几年	hjn
寒酸	hjs
好几天	hjt
捍卫	hjw
户口本	hkb
怀古	hkg
坏话	hkh
黑科技	hkj
坏了	hkl
怀念	hkn
海阔凭鱼跃	hkp
坏人	hkr
坏死	hks
坏事	hku
怀中	hkv
荒废	hlf
火龙果	hlg
红楼梦	hlm
黄脸婆	hlp
恍然	hlr
黄色	hls
坏毛病	hmb
花名册	hmc
黑名单	hmd
很麻烦	hmf
哈密瓜	hmg
横眉冷对千夫指	hml
灰蒙蒙	hmm
好马配好鞍	hmp
回马枪	hmq
红霉素	hms
很明显	hmx
鸿门宴	hmy
海内存知己	hnc
海南岛	hnd
回娘家	hnj
活腻了	hnl
混凝土	hnt
海内外	hnw
哈尼族	hnz
𬴃	hom
火鸟	hon
获取	hoq
火速	hos
火腿	hot
货物	how
或许	hox
火灾	hoz
和平鸽	hpg
黄浦江	hpj
很漂亮	hpl
海平面	hpm
红扑扑	hpp
好朋友	hpy
何其多	hqd
很奇怪	hqg
很清楚	hqi
回去了	hql
黑漆漆	hqq
核潜艇	hqt
换气扇	hqu
好奇心	hqx
换个	hrg
缓坡	hrp
环绕	hrr
欢腾	hrt
欢心	hrx
红粉	hsf
红娘	hsn
哄骗	hsp
红人	hsr
纮	hss
轰炸	hsv
宏伟	hsw
红枣	hsz
回头草	htc
黑天鹅	hte
猴头菇	htg
皇太后	hth
糊涂虫	hti
回头见	htj
回头客	htk
回头率	htl
核桃仁	htr
红彤彤	htt
火头上	htu
横条纹	htw
皇太子	htz
湖北	hub
护送	hus
糊涂	hut
回来	hvl
回暖	hvn
回去	hvq
回头	hvt
汇总	hvz
黑暗	hwa
黑白	hwb
黑点	hwd
黑粉	hwf
嘿嘿	hwh
黑车	hwi
好望角	hwj
黑马	hwm
哈瓦那	hwn
黑屏	hwp
黑人	hwr
黑色	hws
黑桃	hwt
黑手	hwu
黑着	hwv
黑雾	hww
画外音	hwy
黑字	hwz
还行吧	hxb
花儿	hxe
候选窗	hxi
花瓶	hxp
划算	hxs
话题	hxt
话说	hxu
花招	hxv
花样	hxy
花在	hxz
昏暗	hya
很一般	hyb
会议费	hyf
缓一缓	hyh
昏沉	hyi
婚介	hyj
昏聩	hyk
回忆录	hyl
魂魄	hyp
黑眼圈	hyq
浑然	hyr
混同	hyt
后遗症	hyv
混杂	hyz
厚道	hzd
厚恩	hze
后方	hzf
洪泽湖	hzh
𬭤	hzj
后来	hzl
后年	hzn
后嗣	hzs
厚望	hzw
后院	hzy
查案	iaa
茶馆	iag
差了	ial
插头	iat
查找	iav
查问	iaw
吃不饱	ibb
差不多	ibd
吃白饭	ibf
吃不惯	ibg
吃不吃	ibi
吃不开	ibk
吃饱了	ibl
出不去	ibq
出版社	ibu
撑不住	ibv
吃不下	ibx
成败在此一举	ibz
超薄	icb
炒菜	icc
超额	ice
超出	ici
吵闹	icn
钞票	icp
超前	icq
超人	icr
朝外	icw
吃错药	icy
炒作	icz
沉甸甸	idd
拆分	idf
拆毁	idh
拆除	idi
充电器	idq
拆散	ids
拆台	idt
拆字	idz
撤兵	ieb
车次	iec
彻骨	ieg
车祸	ieh
车间	iej
车辆	iel
车门	iem
车内	ien
车钱	ieq
车位	iew
撤销	iex
彻夜	iey
车子	iez
尘埃	ifa
陈醋	ifc
晨光	ifg
陈旧	ifj
吃饭了	ifl
沉溺	ifn
𬘭	ifs
趁早	ifz
成才	igc
成功	igg
成年	ign
承认	igr
车管所	igs
常备	ihb
嫦娥	ihe
长发	ihf
常规	ihg
茶话会	ihh
常见	ihj
常理	ihl
场所	ihs
厂长	ihv
持久	iij
传出去	iiq
吃素	iis
持续	iix
持有	iiy
成就感	ijg
产权	ijq
缠绕	ijr
长镜头	ijt
触控板	ikb
揣测	ikc
揣度	ikd
长宽高	ikg
揣进	ikj
揣摩	ikm
喘口气	ikq
创可贴	ikt
闯荡	ild
差旅费	ilf
窗户	ilh
查了查	ili
赤裸裸	ill
处理品	ilp
处理器	ilq
床头	ilt
车轮战	ilv
窗外	ilw
创意	ily
创造	ilz
崇明岛	imd
重命名	imm
触摸屏	imp
触摸式	imu
充满着	imv
沉迷于	imy
吹牛逼	inb
刹那间	inj
吃腻了	inl
处女膜	inm
吹牛皮	inp
成年人	inr
辍笔	iob
绰号	ioh
戳记	ioj
戳破	iop
啜泣	ioq
戳入	ior
绰约	ioy
出去了	iql
出气筒	iqt
重庆市	iqu
出去玩	iqw
川菜	irc
穿过	irg
穿好	irh
传出	iri
传染	irr
传送	irs
串通	irt
传说	iru
传闻	irw
穿越	iry
宠爱	isa
冲动	isd
冲茶	isi
重开	isk
冲凉	isl
充满	ism
宠溺	isn
重庆	isq
冲入	isr
重塑	iss
冲突	ist
充实	isu
充裕	isy
床头柜	itg
出头鸟	itn
赤条条	itt
长筒靴	itx
差太远	ity
初步	iub
储存	iuc
出口	iuk
处理	iul
出纳	iun
出去	iuq
出头	iut
垂爱	iva
成正比	ivb
垂钓	ivd
吹干	ivg
吹了	ivl
吹牛	ivn
垂死	ivs
吹头	ivt
垂首	ivu
垂直	ivv
出主意	ivy
吹奏	ivz
吃完饭	iwf
储物柜	iwg
常委会	iwh
吃完了	iwl
出问题	iwt
颤巍巍	iww
储物箱	iwx
插线板	ixb
吃闲饭	ixf
出现了	ixl
吃下去	ixq
储蓄所	ixs
畅销书	ixu
初学者	ixv
持续性	ixx
程序员	ixy
趁现在	ixz
春光	iyg
春花	iyh
淳朴	iyp
春秋	iyq
蠢人	iyr
超音速	iys
春天	iyt
纯属	iyu
纯真	iyv
常用字	iyz
筹措	izc
抽调	izd
丑恶	ize
抽风	izf
抽空	izk
臭屁	izp
抽签	izq
抽身	izu
臭味	izw
紧挨着	jav
紧挨	jba
进步	jbb
金额	jbe
加班费	jbf
尽头	jbt
进行	jbx
急匆匆	jcc
记错了	jcl
仅次于	jcy
娇滴滴	jdd
基督教	jdj
几点了	jdl
鸡蛋碰石头	jdp
绝对是	jdu
就等于	jdy
今儿个	jeg
解放了	jfl
警匪片	jfp
解放前	jfq
疾风扫落叶	jfs
简繁体	jft
紧肤水	jfu
几分钟	jfv
见分晓	jfx
九宫格	jgg
加工厂	jgi
金刚经	jgj
举个例	jgl
见个面	jgm
结果呢	jgn
截个屏	jgp
几个人	jgr
见光死	jgs
截个图	jgt
甲骨文	jgw
几个月	jgy
几个字	jgz
就好比	jhb
久旱逢甘霖	jhf
脚后跟	jhg
交汇处	jhi
交换机	jhj
激活码	jhm
饥寒起盗心	jhq
监护人	jhr
几乎是	jhu
就好像	jhx
叫花子	jhz
经济舱	jjc
肩胛骨	jjg
几句话	jjh
竞技场	jji
借记卡	jjk
解决了	jjl
解解闷	jjm
近几年	jjn
节假日	jjr
近几天	jjt
旧金山	jju
降降温	jjw
积极性	jjx
经过	jkg
精华	jkh
惊恐	jkk
精品	jkp
俱乐部	jlb
降幅	jlf
奖惩	jli
江南	jln
奖品	jlp
将其	jlq
讲台	jlt
江西	jlx
讲座	jlz
键位	jmw
纪念品	jnp
交通	jnt
截屏	jpp
借钱	jpq
节奏	jpz
就此	jqc
就会	jqh
就是	jqu
纠正	jqv
救灾	jqz
见人矮三分	jra
眷顾	jrg
卷尺	jri
眷恋	jrl
假如说	jru
捐助	jrv
捐物	jrw
兼容性	jrx
金融业	jry
捐赠	jrz
计算机	jsj
急死了	jsl
𬳶	jsm
窘迫	jsp
计算器	jsq
迥然	jsr
江苏省	jsu
窘相	jsx
迥异	jsy
晶体管	jtg
决裂	jtl
寄生虫	jui
几十年	jun
绝知此事要躬行	jvc
就知道	jvd
鸡爪疯	jvf
价值观	jvg
镜中花	jvh
假正经	jvj
急诊科	jvk
就这么	jvm
截止日	jvr
脚趾头	jvt
简直是	jvu
居住证	jvv
急转弯	jvw
集装箱	jvx
巨无霸	jwb
经纬度	jwd
居委会	jwh
鸡尾酒	jwj
就为了	jwl
几万年	jwn
局外人	jwr
家务事	jwu
健忘症	jwv
基围虾	jwx
寄望于	jwy
价格	jxg
加快	jxk
教学片	jxp
加速	jxs
家庭	jxt
君臣	jyi
均可	jyk
均能	jyn
交易所	jys
酒糟鼻	jzb
君子动口不动手	jzd
节奏感	jzg
剧作家	jzj
君子兰	jzl
金字塔	jzt
箭在弦上，不得不发	jzx
就在于	jzy
卡顿	kad
咖啡	kaf
卡号	kah
卡车	kai
卡片	kap
卡死	kas
卡通	kat
卡住	kav
看不懂	kbd
看不惯	kbg
看不见	kbj
看不看	kbk
快不了	kbl
恐怖片	kbp
看不清	kbq
看不透	kbt
看不上	kbu
可比性	kbx
可不要	kby
哭鼻子	kbz
靠岸	kca
拷贝	kcb
烤鹅	kce
考古	kcg
考察	kci
考考	kck
靠谱	kcp
考勤	kcq
考入	kcr
考题	kct
考证	kcv
考完	kcw
烤箱	kcx
考验	kcy
靠在	kcz
开办	kdb
开口	kdk
开年	kdn
开盘	kdp
慨然	kdr
开赛	kds
开往	kdw
开在	kdz
可爱	kea
可怜	kel
可能	ken
客人	ker
克制	kev
苛责	kez
肯定	kfd
垦荒	kfh
啃老	kfl
恳谈	kft
开发商	kfu
开放性	kfx
口服液	kfy
孔夫子	kfz
克格勃	kgb
坑爹	kgd
坑害	kgh
吭哧	kgi
看过了	kgl
坑蒙	kgm
坑骗	kgp
铿锵	kgq
坑人	kgr
恐高症	kgv
坑洼	kgw
客观性	kgx
抗辩	khb
客户端	khd
口惠而实不至	khe
慷慨	khk
伉俪	khl
科幻片	khp
扛起	khq
抗诉	khs
扛着	khv
抗议	khy
葵花籽	khz
开场白	kib
快车道	kid
空城计	kij
看出来	kil
可持续	kix
看到	kjd
看法	kjf
看好	kjh
看看	kjk
看破	kjp
看似	kjs
看着	kjv
看望	kjw
看下	kjx
堪忧	kjy
看在	kjz
快报	kkb
快感	kkg
快活	kkh
快车	kki
快捷	kkj
快慢	kkm
快跑	kkp
快速	kks
快说	kku
快慰	kkw
可靠性	kkx
快要	kky
快走	kkz
狂傲	kla
狂奔	klb
狂草	klc
狂风	klf
狂欢	klh
可怜虫	kli
框架	klj
卡路里	kll
狂怒	kln
诓骗	klp
狂热	klr
矿物	klw
狂笑	klx
狂躁	klz
看门狗	kmg
开门红	kmh
喀麦隆	kml
开幕式	kmu
扣帽子	kmz
可能吧	knb
跨年度	knd
困难户	knh
看腻了	knl
可能吗	knm
可能是	knu
可能性	knx
肯尼亚	kny
阔别	kob
括号	koh
扩建	koj
扩孔	kok
阔佬	kol
阔气	koq
扩容	kor
扩散	kos
阔少	kou
扩展	kov
堪培拉	kpl
看清楚	kqi
看情况	kqk
看起来	kql
矿泉水	kqu
宽带	krd
款额	kre
宽幅	krf
宽厚	krh
宽敞	kri
苦肉计	krj
宽阔	krk
宽了	krl
看热闹	krn
宽屏	krp
宽容	krr
宽松	krs
宽窄	krv
宽慰	krw
款项	krx
宽裕	kry
空白	ksb
空仓	ksc
空挡	ksd
恐慌	ksh
空间	ksj
空空	ksk
空了	ksl
空门	ksm
空难	ksn
恐怕	ksp
控诉	kss
空头	kst
空位	ksw
可塑性	ksx
空运	ksy
卡塔尔	kte
客套话	kth
口头禅	kti
慷他人之慨	ktr
口头上	ktu
口头语	kty
酷爱	kua
库房	kuf
口水话	kuh
瞌睡虫	kui
哭了	kul
苦恼	kun
看上去	kuq
酷热	kur
苦头	kut
枯萎	kuw
枯燥	kuz
亏了	kvl
扩展名	kvm
窥破	kvp
亏损	kvs
魁梧	kvw
溃疡	kvy
勘误表	kwb
开胃菜	kwc
可望而不可即	kwe
矿务局	kwj
科威特	kwt
矿物质	kwv
开玩笑	kwx
挎包	kxb
空心菜	kxc
夸大	kxd
跨行	kxh
开小差	kxi
科学家	kxj
夸口	kxk
跨排	kxp
苦行僧	kxs
亏心事	kxu
夸张	kxv
可行性	kxx
跨越	kxy
看一遍	kyb
快一点	kyd
开夜车	kyi
看一看	kyk
困难	kyn
鲲鹏	kyp
昆曲	kyq
困扰	kyr
困死	kys
客运站	kyv
看一下	kyx
看一眼	kyy
看样子	kyz
口岸	kza
口袋	kzd
口感	kzg
口号	kzh
扣除	kzi
抠门	kzm
扣钱	kzq
扣肉	kzr
口算	kzs
口头	kzt
口味	kzw
扣下	kzx
口子	kzz
𬶟	laa
拉倒	lad
拉黑	lah
喇嘛	lam
拉票	lap
拉起	laq
腊肉	lar
拉萨	las
拉着	lav
辣味	law
落下	lax
腊月	lay
老本行	lbh
来不及	lbj
老板娘	lbn
两边跑	lbp
了不起	lbq
留不住	lbv
老公	lcg
老抽	lci
捞取	lcq
老头	lct
老者	lcv
另存为	lcw
老兄	lcx
老早	lcz
来回	ldh
来得及	ldj
离得开	ldk
来了	ldl
老大难	ldn
赖皮	ldp
来头	ldt
来往	ldw
流动性	ldx
老掉牙	ldy
来自	ldz
乐见	lej
勒令	lel
乐趣	leq
勒索	les
乐天	let
乐园	ley
乐子	lez
浪费了	lfl
两方面	lfm
龙凤胎	lft
两分钟	lfv
冷傲	lga
两个半	lgb
冷藏	lgc
驴肝肺	lgf
泸沽湖	lgh
冷场	lgi
理工科	lgk
冷了	lgl
冷暖	lgn
冷僻	lgp
冷清	lgq
两个人	lgr
冷死	lgs
冷水	lgu
两个钟	lgv
两个月	lgy
两个字	lgz
厉害吧	lhb
浪费	lhf
厉害了	lhl
老黄牛	lhn
老虎屁股摸不得	lhp
朗诵	lhs
老糊涂	lht
两回事	lhu
兰花指	lhv
灵活性	lhx
浪子	lhz
栏杆	ljg
龙井茶	lji
烂泥	ljn
立交桥	ljq
懒人	ljr
垃圾桶	ljt
领班	lkb
零分	lkf
灵感	lkg
灵活	lkh
另类	lkl
昤	lko
流口水	lku
两遍	llb
两句	llj
两年	lln
两瓶	llp
理论上	llu
两张	llv
联防	lmf
脸孔	lmk
来没来	lml
连年	lmn
恋情	lmq
两码事	lmu
龙门阵	lmv
连夜	lmy
疗程	lni
老奶奶	lnn
聊天	lnt
瞭望	lnw
锣鼓	log
裸露	lol
落难	lon
裸体	lot
落下	lox
洛阳	loy
列表	lpb
脸皮厚	lph
列出	lpi
零配件	lpj
列明	lpm
列宁	lpn
老婆婆	lpp
列入	lpr
猎物	lpw
列席	lpx
老朋友	lpy
留存	lqc
留给	lqg
流畅	lqi
留空	lqk
六千	lqq
流入	lqr
流通	lqt
留着	lqv
留言	lqy
乱窜	lrc
乱发	lrf
乱搞	lrg
乱花	lrh
卵巢	lri
利润率	lrl
乱码	lrm
乱套	lrt
乱说	lru
乱转	lrv
乱用	lry
卵子	lrz
两三次	lsc
两三个	lsg
龙床	lsi
两三句	lsj
两三年	lsn
龙袍	lsp
隆起	lsq
累死人	lsr
两三天	lst
龙虾	lsx
类似于	lsy
鹿特丹	ltd
老头儿	lte
略称	lti
落汤鸡	ltj
两条路	ltl
老太婆	ltp
愣头青	ltq
立体声	ltu
老同学	ltx
老天爷	lty
颅内	lun
录取	luq
旅馆	lvg
绿了	lvl
旅途	lvt
连轴转	lvv
雷阵雨	lvy
屡遭	lvz
类别	lwb
遛弯儿	lwe
泪痕	lwh
雷池	lwi
累了	lwl
雷劈	lwp
垒球	lwq
累赘	lwv
类型	lwx
量小非君子	lxf
连续剧	lxj
拉下去	lxq
旅行团	lxt
两小时	lxu
老想着	lxv
连续性	lxx
两下子	lxz
来一次	lyc
另一个	lyg
莱茵河	lyh
另一面	lym
论坛	lyt
露一手	lyu
另一种	lyv
沦陷	lyx
楼盘	lzp
漏气	lzq
楼梯	lzt
楼上	lzu
漏网	lzw
楼下	lzx
乱糟糟	lzz
马鞍	maa
麻痹	mab
妈的	mad
马虎	mah
麻将	maj
马路	mal
骂人	mar
马桶	mat
马戏	max
蚂蚁	may
民办	mbb
敏感	mbg
民航	mbh
民间	mbj
闽南	mbn
明白人	mbr
摸不透	mbt
明摆着	mbv
民族	mbz
毛病	mcb
冒汗	mch
冒出	mci
毛绒	mcr
矛头	mct
帽子	mcz
迈步	mdb
忙得很	mdh
面对面	mdm
卖弄	mdn
卖钱	mdq
麦穗	mds
目的性	mdx
墨尔本	meb
明儿个	meg
门儿清	meq
马耳他	met
门边	mfb
门窗	mfi
门口	mfk
麻烦了	mfl
门内	mfn
门票	mfp
门前	mfq
门人	mfr
门锁	mfs
门庭	mft
门市	mfu
每分钟	mfv
马蜂窝	mfw
没发现	mfx
没反应	mfy
没工夫	mgf
蒙古	mgg
梦幻	mgh
懵了	mgl
猛男	mgn
冒个泡	mgp
每个人	mgr
莫管他人瓦上霜	mgt
眯会儿	mhe
芒果	mhg
明晃晃	mhh
盲目	mhm
马后炮	mhp
灭火器	mhq
茫然	mhr
忙死	mhs
明后天	mht
忙着	mhv
模糊音	mhy
谜案	mia
秘传	mii
迷你	min
迷人	mir
米色	mis
谜团	mit
迷上	miu
迷住	miv
迷雾	miw
没出息	mix
漫步	mjb
满分	mjf
满口	mjk
孟加拉	mjl
慢慢	mjm
满屏	mjp
满腔	mjq
慢热	mjr
瞒着	mjv
明暗	mka
名额	mke
麦克风	mkf
名贵	mkg
名画	mkh
命令	mkl
没可能	mkn
名片	mkp
明确	mkq
马克思	mks
明天	mkt
明说	mku
名为	mkw
名字	mkz
没料到	mld
茉莉花	mlh
美联储	mli
美利坚	mlj
毛利率	mll
摸了摸	mlm
马拉松	mls
面临着	mlv
马拉维	mlw
没理由	mly
仫佬族	mlz
没明白	mmb
面额	mme
免费	mmf
绵亘	mmg
毛毛虫	mmi
面积	mmj
面庞	mmp
面前	mmq
面容	mmr
面子	mmz
秒表	mnb
慕尼黑	mnh
妙处	mni
妙计	mnj
马尼拉	mnl
苗圃	mnp
妙趣	mnq
苗条	mnt
瞄准	mnv
喵呜	mnw
描写	mnx
木乃伊	mny
摸出	moi
模块	mok
抹平	mop
默契	moq
默认	mor
𬙊	mos
模特	mot
灭顶	mpd
灭虫	mpi
灭绝	mpj
灭门	mpm
孟婆汤	mpt
蔑视	mpu
灭亡	mpw
灭族	mpz
马其顿	mqd
没去过	mqg
没钱了	mql
谬误	mqw
明确性	mqx
煤气灶	mqz
明人不说暗话	mrb
美人儿	mre
美人计	mrj
没人理	mrl
盲人骑瞎马	mrq
毛茸茸	mrr
没人性	mrx
美人鱼	mry
慢三步	msb
忙死了	msl
没所谓	msw
没听懂	mtd
没听过	mtg
满堂红	mth
摩托车	mti
没听见	mtj
摩天轮	mtl
没听清	mtq
木头人	mtr
慢吞吞	mtt
没听说	mtu
满天星	mtx
猫头鹰	mty
牧场	mui
目录	mul
木牌	mup
母亲	muq
陌生人	mur
木头	mut
母校	mux
模样	muy
没准儿	mve
民主化	mvh
没主见	mvj
命中率	mvl
没这么	mvm
免战牌	mvp
满招损，谦受益	mvs
没找着	mvv
没指望	mvw
毛主席	mvx
没注意	mvy
没法	mwf
美钞	mwi
没胃口	mwk
魅力	mwl
美色	mws
没戏	mwx
妹子	mwz
慢性病	mxb
没想到	mxd
没想过	mxg
明信片	mxp
没兴趣	mxq
某些人	mxr
每小时	mxu
明细账	mxv
莫须有	mxy
慢性子	mxz
每一步	myb
每一次	myc
慢一点	myd
每一份	myf
每一个	myg
梦一场	myi
没意见	myj
每一刻	myk
没有了	myl
摸一摸	mym
每一年	myn
慢一拍	myp
没意思	mys
每一天	myt
名义上	myu
每一种	myv
每一位	myw
每一项	myx
慢悠悠	myy
牡羊座	myz
某部	mzb
某次	mzc
毛泽东	mzd
谋反	mzf
满足感	mzg
谋划	mzh
某件	mzj
满足了	mzl
没怎么	mzm
某年	mzn
满嘴跑火车	mzp
谋求	mzq
某天	mzt
谋杀	mzu
某种	mzv
某位	mzw
某些	mzx
那好	nah
拿出	nai
那么	nam
拿起	naq
拿走	naz
弄不懂	nbd
拗不过	nbg
难不成	nbi
那不就	nbj
能不能	nbn
弄不清	nbq
南半球	nbq
那不是	nbu
耐不住	nbv
牛鼻子	nbz
脑残	ncc
脑梗	ncg
脑海	nch
弄错了	ncl
恼人	ncr
闹钟	ncv
挠痒	ncy
脑子	ncz
脑电波	ndb
奶粉	ndf
脑袋瓜	ndg
奈何	ndh
奶茶	ndi
耐久	ndj
耐看	ndk
拿到了	ndl
奶瓶	ndp
奶糖	ndt
耐心	ndx
耐用	ndy
奶嘴	ndz
男儿当自强	ned
哪吒	nev
男儿膝下有黄金	nex
嫩白	nfb
嫩草	nfc
嫩滑	nfh
嫩绿	nfl
哪方面	nfm
嫩嫩	nfn
尼姑庵	nga
哪根葱	ngc
能动	ngd
能否	ngf
能够	ngg
能耗	ngh
能见	ngj
能力	ngl
能耐	ngn
哪管他人瓦上霜	ngt
能说	ngu
能行	ngx
能用	ngy
那个字	ngz
那还不错	nhb
那会儿	nhe
黏糊糊	nhh
拿回来	nhl
囔囔	nhn
奈何桥	nhq
囊肿	nhv
尼姑	nig
你好	nih
昵称	nii
拿出来	nil
你们	nim
农产品	nip
泥塑	nis
逆转	niv
腻歪	niw
南北	njb
男儿	nje
南方	njf
那句话	njh
牛角尖	njj
凝聚力	njl
男排	njp
男人	njr
南宋	njs
南极洲	njv
难忘	njw
男性	njx
男子	njz
苧	nkc
凝固	nkg
凝聚	nkj
凝练	nkl
脑壳痛	nkt
凝视	nku
凝重	nkv
凝望	nkw
宁夏	nkx
宁愿	nky
哪来的	nld
酿成	nli
娘家	nlj
哪凉快哪呆着去	nlk
年利率	nll
娘们	nlm
娘亲	nlq
娘胎	nlt
娘子	nlz
年报	nmb
那么多	nmd
内蒙古	nmg
年龄	nml
年内	nmn
年轻	nmq
南美洲	nmv
年尾	nmw
脑膜炎	nmy
脑门子	nmz
鸟儿	nne
鸟粪	nnf
尿壶	nnh
鸟巢	nni
尿急	nnj
鸟瞰	nnk
努努力	nnl
鸟鸣	nnm
尿尿	nnn
鸟人	nnr
鸟语	nny
挪动	nod
挪出	noi
挪威	now
孽根	npg
啮合	nph
孽畜	npi
拿破仑	npl
涅槃	npp
牛脾气	npq
嗫嚅	npr
捏碎	nps
哪怕是	npu
牛皮癣	npx
纽埃	nqa
牛逼	nqb
纽带	nqd
牛耳	nqe
牛股	nqg
年轻化	nqh
牛叉	nqi
扭亏	nqk
哪去了	nql
牛皮	nqp
扭头	nqt
牛市	nqu
扭转	nqv
牛蛙	nqw
纽约	nqy
牛仔	nqz
暖冬	nrd
尼日尔	nre
暖风	nrf
暖和	nrh
暖床	nri
暖脚	nrj
暖流	nrl
牛肉面	nrm
暖暖	nrn
男人婆	nrp
暖气	nrq
暖融融	nrr
暖色	nrs
暖意	nry
农村	nsc
弄个	nsg
农家	nsj
农历	nsl
农民	nsm
浓浓	nsn
弄清	nsq
浓缩	nss
农田	nst
浓妆	nsv
农闲	nsx
𬪩	nsy
弄脏	nsz
虐待	ntd
疟疾	ntj
那条路	ntl
虐杀	ntu
虐心	ntx
奴婢	nub
奴才	nuc
怒放	nuf
怒火	nuh
怒斥	nui
怒骂	num
奴仆	nup
纳税人	nur
鸟兽散	nus
怒视	nuu
逆时针	nuv
奴性	nux
奴役	nuy
努嘴	nuz
女伴	nvb
女厕	nvc
哪知道	nvd
女儿	nve
女方	nvf
女工	nvg
女孩	nvh
女郎	nvl
女奴	nvn
女仆	nvp
女权	nvq
女人	nvr
女色	nvs
女童	nvt
女生	nvu
闹着玩	nvw
乃至于	nvy
女子	nvz
内部	nwb
内地	nwd
内附	nwf
内功	nwg
内涵	nwh
内衬	nwi
内疚	nwj
内幕	nwm
内聘	nwp
内容	nwr
内退	nwt
内外	nww
内心	nwx
内衣	nwy
内在	nwz
脑细胞	nxb
那些个	nxg
纽西兰	nxl
那些年	nxn
脑血栓	nxu
那小子	nxz
哪一点	nyd
年夜饭	nyf
哪一个	nyg
哪一回	nyh
哪一款	nyk
年月日	nyr
哪一种	nyv
哪一位	nyw
脑子不好使	nzb
男子汉	nzh
娘子军	nzj
牛仔裤	nzk
拿走了	nzl
农作物	nzw
嗯哼	ogh
嗯呐	ogn
嗯嗯	ogo
欧共体	ogt
哦豁	ooh
欧佩克	opk
偶然性	orx
偶尔	oue
藕粉	ouf
讴歌	oug
𬉼	ouh
欧盟	oum
藕片	oup
怄气	ouq
藕丝	ous
偶数	ouu
爬到	pad
爬过	pag
怕黑	pah
爬虫	pai
啪啪	pap
爬起	paq
怕人	par
怕死	pas
趴下	pax
怕痒	pay
拼凑	pbc
皮包骨	pbg
贫寒	pbh
品尝	pbi
拼接	pbj
跑不了	pbl
怕不怕	pbp
贫穷	pbq
聘任	pbr
拼死	pbs
拼图	pbt
拼音	pby
贫嘴	pbz
泡菜	pcc
跑车	pci
跑进	pcj
跑了	pcl
泡沫	pcm
泡妞	pcn
抛洒	pcs
跑腿	pct
抛售	pcu
炮制	pcv
跑完	pcw
抛下	pcx
泡影	pcy
拍案	pda
跑单帮	pdb
排骨	pdg
排行	pdh
排挤	pdj
排列	pdl
排名	pdm
排尿	pdn
派遣	pdq
派送	pds
派头	pdt
排水	pdu
排位	pdw
排演	pdy
皮肤病	pfb
喷发	pff
喷灌	pfg
喷火	pfh
盆景	pfj
平方米	pfm
喷泉	pfq
喷洒	pfs
喷嚏	pft
喷射	pfu
喷雾	pfw
喷血	pfx
喷涌	pfy
碰壁	pgb
捧哏	pgg
碰见	pgj
蓬莱	pgl
澎湃	pgp
碰巧	pgq
烹饪	pgr
蓬松	pgs
朋友	pgy
泡个澡	pgz
排行榜	phb
旁侧	phc
胖乎乎	phh
平衡木	phm
胖妞	phn
胖胖	php
旁人	phr
旁听	pht
旁证	phv
破坏性	phx
屁股	pig
癖好	pih
批量	pil
脾气	piq
平常心	pix
痞子	piz
盘存	pjc
判官	pjg
盘活	pjh
判决	pjj
盘亏	pjk
破纪录	pjl
叛逆	pjn
攀亲	pjq
盘绕	pjr
盘算	pjs
盼望	pjw
盘旋	pjx
攀岩	pjy
平凡	pkf
苹果	pkg
平衡	pkh
平常	pki
评论	pkl
评判	pkp
平素	pks
凭证	pkv
评选	pkx
瓶子	pkz
漂亮话	plh
拼了命	plm
拍了拍	plp
跑龙套	plt
泼冷水	plu
偏爱	pma
偏不	pmb
片段	pmd
篇幅	pmf
偏高	pmg
偏差	pmi
偏见	pmj
贫民窟	pmk
偏离	pml
平面图	pmt
偏少	pmu
片尾	pmw
偏向	pmx
漂泊	pnb
漂浮	pnf
飘过	png
飘忽	pnh
票据	pnj
漂亮	pnl
飘飘	pnp
剽窃	pnq
飘然	pnr
票数	pnu
飘着	pnv
票务	pnw
飘走	pnz
破案	poa
破财	poc
破格	pog
破坏	poh
破产	poi
婆娘	pon
迫切	poq
破碎	pos
婆媳	pox
迫于	poy
瞥见	ppj
撇开	ppk
啪啪啪	ppp
飘飘然	ppr
撇下	ppx
爬起来	pql
喷气式	pqu
迫切性	pqx
平日里	prl
譬如说	pru
蒲松龄	psl
葡萄干	ptg
普通话	pth
葡萄酒	ptj
泡汤了	ptl
普通人	ptr
葡萄糖	ptt
普陀山	ptu
排他性	ptx
葡萄牙	pty
普洱	pue
铺盖	pug
普查	pui
铺平	pup
谱曲	puq
菩萨	pus
朴实	puu
